path,class_id,conf,x_min,y_min,x_max,y_max
/kaggle/temp/sagittal_all_images/3873246148___3679197268___10.png,4,9.119349e-05,342.0,336.0,391.0,394.0
/kaggle/temp/sagittal_all_images/3873246148___3679197268___10.png,6,7.056237e-05,168.0,369.0,194.0,397.0
/kaggle/temp/sagittal_all_images/3873246148___3679197268___10.png,2,6.9948735e-05,138.0,168.0,172.0,200.99999999999997
/kaggle/temp/sagittal_all_images/3873246148___3679197268___10.png,2,6.963395e-05,327.0,252.0,389.0,335.0
/kaggle/temp/sagittal_all_images/3873246148___3679197268___10.png,6,6.3206835e-05,130.0,309.0,166.0,346.0
/kaggle/temp/sagittal_all_images/3873246148___3679197268___10.png,8,5.754941e-05,148.0,386.0,187.0,425.0
/kaggle/temp/sagittal_all_images/3873246148___3679197268___10.png,4,5.4350765e-05,334.0,296.0,394.0,378.0
/kaggle/temp/sagittal_all_images/3873246148___3679197268___10.png,8,5.1132527e-05,112.00000000000001,34.0,161.0,90.0
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,5,0.8159470558166504,253.9947748184204,231.99474811553955,287.9999876022339,266.0052299499512
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,3,0.8039667010307312,261.4932060241699,188.99999856948853,295.0000047683716,223.01361560821533
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,7,0.7992787957191467,256.0100793838501,274.50504302978516,289.4949674606323,308.4949493408203
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,1,0.7921091914176941,272.50592708587646,144.50594186782837,304.9999713897705,177.49403715133667
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,9,0.7912083864212036,268.4999465942383,308.49995613098145,301.5000343322754,342.5000190734863
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,0,0.7427176237106323,200.0049591064453,131.0024857521057,232.5012445449829,163.49875926971436
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,6,0.7406833171844482,186.49803400039673,288.49804401397705,220.501971244812,323.00000190734863
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,2,0.740075945854187,190.50732851028442,177.0146369934082,223.00000190734863,210.00001430511475
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,4,0.7380519509315491,183.51117372512817,229.51116561889648,216.5111541748047,263.0000114440918
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,8,0.7146848440170288,205.53390979766846,349.0000009536743,239.5113229751587,383.97741317749023
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,9,0.0013110829750075936,288.76092433929443,344.92030143737793,319.0000295639038,376.2789487838745
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,6,0.000339640275,172.0,287.0,206.0,323.0
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,5,0.00022573024,212.0,227.99999999999997,280.0,270.0
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,8,8.348498e-05,191.0,347.0,231.99999999999997,389.0
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,7,7.9968705e-05,167.0,266.0,288.0,324.0
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,0,7.745766e-05,200.0,90.0,238.0,130.0
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,8,7.51611e-05,184.0,342.0,222.00000000000003,381.0
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,0,7.5037e-05,250.99999999999997,389.0,289.0,430.0
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,0,7.47552e-05,185.0,123.0,223.0,159.0
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,2,7.3875375e-05,161.0,168.0,208.0,217.0
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,9,6.862706e-05,269.0,382.0,301.0,417.0
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,8,6.8408975e-05,214.0,350.0,254.0,394.0
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,0,6.199672e-05,242.0,405.0,281.0,446.0
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,3,6.089278e-05,238.0,181.0,315.0,234.0
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,4,5.62385975e-05,187.0,234.0,229.0,279.0
/kaggle/temp/sagittal_all_images/3873246148___641885340___9.png,4,5.5504155e-05,160.0,225.99999999999997,200.99999999999997,271.0
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,9,0.7932417392730713,255.00001907348633,311.99848651885986,286.50076389312744,343.0000066757202
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,5,0.7863563895225525,228.48973274230957,228.48973274230957,258.99999141693115,258.99999141693115
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,3,0.7754610776901245,231.99999332427979,177.4835228919983,262.03298568725586,206.99999332427979
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,4,0.741925835609436,145.99266052246094,230.99265098571777,174.99998807907104,260.9999895095825
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,7,0.7347108721733093,234.48052406311035,274.9610662460327,264.51947689056396,305.0000190734863
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,1,0.731582760810852,243.48797798156738,125.48797130584717,273.02405834198,155.51202297210693
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,8,0.7150369882583618,182.4941635131836,373.99611473083496,212.99610137939453,404.50196266174316
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,2,0.7144998908042908,151.49948596954346,166.99895858764648,180.9999942779541,196.999990940094
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,0,0.7074398994445801,163.99999856948853,105.98249435424805,194.50876712799072,136.49123907089233
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,6,0.6662499308586121,152.01239585876465,302.5185823440552,182.50619173049927,333.01241397857666
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,8,0.008422396,169.0,372.0,199.0,401.0
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,6,0.0033832353074103594,142.93277263641357,306.93275928497314,172.13445901870728,337.1344566345215
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,8,0.0027068945,190.0,378.0,223.0,411.00000000000006
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,6,0.0006233257,155.0,291.0,183.0,320.0
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,6,0.00057857395,135.0,295.0,166.0,327.0
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,8,0.00046526475,208.0,381.0,239.0,413.0
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,5,0.0004205860896036029,231.84409141540527,247.28496074676514,262.46774196624756,277.22041606903076
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,4,0.0003567003004718572,154.9834966659546,267.6611661911011,178.6611795425415,288.83056640625
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,6,0.0002618327,135.0,283.0,165.0,313.0
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,8,0.0002598519,160.0,365.0,191.0,397.0
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,2,0.0002392161259194836,154.7659993171692,203.76601219177246,179.233980178833,222.4679708480835
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,1,0.00022854656,236.0,130.0,270.0,169.0
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,4,0.0002091124,136.0,234.0,166.0,267.0
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,4,0.00018143377383239567,147.6127028465271,274.0000009536743,174.3872880935669,296.61269187927246
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,4,0.000128984,152.0,252.0,177.0,276.0
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,8,0.0001088109,184.0,387.0,217.0,423.00000000000006
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,0,0.0001063308,168.0,141.0,191.0,162.0
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,0,0.00010017304,154.0,100.0,188.0,133.0
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,6,9.045341e-05,149.0,283.0,175.0,307.0
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,6,8.3631405e-05,152.0,310.0,198.0,357.0
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,6,8.1230545e-05,150.0,318.0,180.0,349.0
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,8,7.859912e-05,135.0,41.0,170.0,80.0
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,6,7.541028e-05,132.0,298.0,180.0,351.0
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,6,7.4269025e-05,132.0,311.0,165.0,345.0
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,6,7.113374e-05,163.0,314.0,192.0,341.0
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,4,5.634519e-05,135.0,270.0,164.0,299.0
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,0,5.532597e-05,5.0,25.0,158.0,87.0
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,3,5.307781e-05,214.0,219.0,283.0,269.0
/kaggle/temp/sagittal_all_images/3880626718___1310605220___11.png,8,5.27796475e-05,164.0,363.0,204.0,407.0
/kaggle/temp/sagittal_all_images/3880626718___3310417418___11.png,5,0.7988861799240112,294.49634552001953,293.49637031555176,332.5036287307739,331.50362968444824
/kaggle/temp/sagittal_all_images/3880626718___3310417418___11.png,1,0.7944279313087463,313.49947452545166,160.99998950958252,351.99999809265137,199.50050115585327
/kaggle/temp/sagittal_all_images/3880626718___3310417418___11.png,3,0.7930994033813477,298.49934577941895,227.4993658065796,336.5006446838379,266.5006160736084
/kaggle/temp/sagittal_all_images/3880626718___3310417418___11.png,9,0.7881669402122498,327.9951810836792,398.4975814819336,367.4975633621216,437.999963760376
/kaggle/temp/sagittal_all_images/3880626718___3310417418___11.png,7,0.7704054117202759,301.97741985321045,352.48870849609375,340.0000333786011,390.51129817962646
/kaggle/temp/sagittal_all_images/3880626718___3310417418___11.png,4,0.7563926577568054,186.9954228401184,296.49767875671387,224.00000095367432,335.502290725708
/kaggle/temp/sagittal_all_images/3880626718___3310417418___11.png,8,0.7407455444335938,235.968279838562,479.98414039611816,273.49207401275635,518.0158138275146
/kaggle/temp/sagittal_all_images/3880626718___3310417418___11.png,2,0.7253473997116089,194.49584484100342,213.4958267211914,232.50417709350586,251.99999809265137
/kaggle/temp/sagittal_all_images/3880626718___3310417418___11.png,6,0.716037392616272,197.51869440078735,390.4937982559204,236.00001335144043,429.9750804901123
/kaggle/temp/sagittal_all_images/3880626718___3310417418___11.png,0,0.7158095240592957,209.97424125671387,134.46136713027954,249.5128870010376,174.00001287460327
/kaggle/temp/sagittal_all_images/3880626718___3310417418___11.png,8,0.0016844708,217.0,478.0,257.0,518.0
/kaggle/temp/sagittal_all_images/3880626718___3310417418___11.png,8,0.0011918141,245.00000000000003,484.99999999999994,288.0,529.0
/kaggle/temp/sagittal_all_images/3880626718___3310417418___11.png,6,0.00083108455,184.0,395.0,222.00000000000003,436.00000000000006
/kaggle/temp/sagittal_all_images/3880626718___3310417418___11.png,2,0.00021033830125816166,198.70798587799072,261.4159822463989,229.29201126098633,286.5840196609497
/kaggle/temp/sagittal_all_images/3880626718___3310417418___11.png,8,0.0002024249,259.0,492.0,301.0,536.0
/kaggle/temp/sagittal_all_images/3880626718___3310417418___11.png,6,0.00016452145,191.0,362.0,223.0,392.0
/kaggle/temp/sagittal_all_images/3880626718___3310417418___11.png,6,0.00015074029,200.99999999999997,374.0,234.0,408.0
/kaggle/temp/sagittal_all_images/3880626718___3310417418___11.png,1,0.00014038875,302.0,166.0,348.0,219.0
/kaggle/temp/sagittal_all_images/3880626718___3310417418___11.png,4,9.07236e-05,199.0,344.0,229.99999999999997,372.0
/kaggle/temp/sagittal_all_images/3880626718___3310417418___11.png,3,7.954814e-05,282.0,219.0,364.0,273.0
/kaggle/temp/sagittal_all_images/3880626718___3310417418___11.png,6,7.7379575e-05,190.0,352.0,223.0,380.0
/kaggle/temp/sagittal_all_images/3880626718___3310417418___11.png,4,5.75924825e-05,189.0,353.0,225.0,381.0
/kaggle/temp/sagittal_all_images/3880626718___3310417418___11.png,0,5.52448875e-05,209.0,183.0,242.0,208.0
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,5,0.7828397750854492,124.5067834854126,130.00000715255737,141.50677919387817,147.00000286102295
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,9,0.7670648097991943,136.00000143051147,195.9999918937683,153.99999618530273,214.00001049041748
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,3,0.7649692893028259,128.000009059906,93.00000071525574,145.00000476837158,110.00000238418579
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,7,0.7583104372024536,126.49303674697876,165.49303531646729,143.4930443763733,183.49303007125854
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,1,0.7359012961387634,132.99999237060547,57.48199224472046,150.0,75.0
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,6,0.7222146987915039,74.47571158409119,175.0,92.00000166893005,192.52430200576782
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,4,0.7128275036811829,71.00000381469727,131.49545192718506,88.504558801651,149.49545860290527
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,0,0.7112357020378113,81.99999928474426,51.5061616897583,100.0,69.0000057220459
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,8,0.6952772736549377,87.03088760375977,221.99997901916504,104.99999523162842,240.48454761505127
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,2,0.6713913679122925,75.00000596046448,88.00000548362732,92.49306321144104,106.49306774139404
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,5,0.0017461732495576143,125.0,148.7544059753418,139.24560546875,161.8772029876709
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,8,0.001255874,79.0,223.0,99.0,243.00000000000003
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,1,0.00026764257927425206,130.22876977920532,81.07192516326904,147.99998998641968,103.54244709014893
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,6,0.00019832133,74.0,181.0,91.0,198.0
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,2,0.000166803365,78.0,113.99999999999999,91.0,125.0
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,0,0.0001640723,72.0,50.0,91.0,69.0
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,1,0.00014406959,131.0,78.0,148.0,94.0
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,4,0.00014298827,73.0,142.0,89.0,157.0
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,4,0.000112496155,74.0,156.0,89.0,169.0
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,0,9.708825e-05,87.0,77.0,99.0,88.0
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,8,8.4542635e-05,87.0,214.0,102.0,229.99999999999997
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,4,7.504022e-05,77.0,153.0,91.0,165.0
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,2,7.0297145e-05,76.0,101.0,91.0,113.99999999999999
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,6,6.5301675e-05,70.0,178.0,87.0,196.0
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,2,6.103571e-05,73.0,120.0,88.0,140.0
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,0,6.0932845e-05,90.0,73.0,101.0,86.0
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,6,5.4964605e-05,80.0,194.0,97.0,213.0
/kaggle/temp/sagittal_all_images/3881903999___196532989___9.png,2,5.137337e-05,78.0,109.00000000000001,89.0,120.0
/kaggle/temp/sagittal_all_images/3881903999___2633559573___9.png,9,0.7905185222625732,238.0000114440918,341.9999837875366,269.5011377334595,373.5011339187622
/kaggle/temp/sagittal_all_images/3881903999___2633559573___9.png,1,0.7901727557182312,232.00201988220215,99.00200366973877,262.9999876022339,129.99999523162842
/kaggle/temp/sagittal_all_images/3881903999___2633559573___9.png,7,0.7865285277366638,221.49577140808105,288.4957790374756,251.99153423309326,320.0000047683716
/kaggle/temp/sagittal_all_images/3881903999___2633559573___9.png,3,0.7853156328201294,223.49929809570312,163.0000114440918,253.49931716918945,194.50069665908813
/kaggle/temp/sagittal_all_images/3881903999___2633559573___9.png,5,0.7841299176216125,217.50004291534424,226.49996280670166,248.00000190734863,257.49993324279785
/kaggle/temp/sagittal_all_images/3881903999___2633559573___9.png,0,0.732861340045929,144.0000057220459,88.99999856948853,174.4906187057495,119.4906234741211
/kaggle/temp/sagittal_all_images/3881903999___2633559573___9.png,6,0.732088565826416,130.4975986480713,306.4976215362549,161.00001335144043,337.0000123977661
/kaggle/temp/sagittal_all_images/3881903999___2633559573___9.png,4,0.7272913455963135,125.99999904632568,229.988431930542,155.99998235702515,260.9999895095825
/kaggle/temp/sagittal_all_images/3881903999___2633559573___9.png,8,0.698876678943634,153.53896617889404,389.0000104904175,184.51300859451294,420.48702239990234
/kaggle/temp/sagittal_all_images/3881903999___2633559573___9.png,2,0.6985906958580017,131.50328397750854,154.0000081062317,161.49671077728271,184.99343395233154
/kaggle/temp/sagittal_all_images/3881903999___2633559573___9.png,8,0.0017605269,141.0,386.0,173.0,418.0
/kaggle/temp/sagittal_all_images/3881903999___2633559573___9.png,2,0.00015250966,136.0,199.0,159.0,218.00000000000003
/kaggle/temp/sagittal_all_images/3881903999___2633559573___9.png,0,0.00012293535,151.0,134.0,172.0,153.0
/kaggle/temp/sagittal_all_images/3881903999___2633559573___9.png,0,0.000106170425,121.0,81.0,158.0,117.0
/kaggle/temp/sagittal_all_images/3881903999___2633559573___9.png,4,8.054084e-05,135.0,268.0,160.0,290.0
/kaggle/temp/sagittal_all_images/3881903999___2633559573___9.png,0,7.1195105e-05,158.0,128.0,177.0,150.0
/kaggle/temp/sagittal_all_images/3881903999___2633559573___9.png,2,5.1387115e-05,141.0,149.0,171.0,182.0
/kaggle/temp/sagittal_all_images/3881903999___2633559573___9.png,6,5.016439e-05,148.0,340.0,175.0,367.0
/kaggle/temp/sagittal_all_images/3884015124___2094103208___12.png,7,0.8247295022010803,389.49122428894043,603.982400894165,442.50879287719727,659.0000152587891
/kaggle/temp/sagittal_all_images/3884015124___2094103208___12.png,9,0.8173556327819824,408.98704528808594,677.9870510101318,460.5064868927002,731.5064907073975
/kaggle/temp/sagittal_all_images/3884015124___2094103208___12.png,5,0.806377112865448,391.0045623779297,509.0045928955078,443.4977054595947,564.497709274292
/kaggle/temp/sagittal_all_images/3884015124___2094103208___12.png,1,0.7999738454818726,414.99390602111816,313.9939069747925,467.509126663208,369.006085395813
/kaggle/temp/sagittal_all_images/3884015124___2094103208___12.png,3,0.7915995121002197,397.0044136047363,409.5022201538086,449.49779510498047,464.49337005615234
/kaggle/temp/sagittal_all_images/3884015124___2094103208___12.png,6,0.7551764845848083,245.02379894256592,634.9999904632568,297.9999780654907,689.4821643829346
/kaggle/temp/sagittal_all_images/3884015124___2094103208___12.png,4,0.7482401728630066,233.9444875717163,514.9722099304199,287.5138998031616,570.0277805328369
/kaggle/temp/sagittal_all_images/3884015124___2094103208___12.png,8,0.7241789102554321,277.5717258453369,744.5143222808838,330.02870082855225,798.4857082366943
/kaggle/temp/sagittal_all_images/3884015124___2094103208___12.png,2,0.7114089131355286,244.5253610610962,405.515193939209,297.9999780654907,460.9898567199707
/kaggle/temp/sagittal_all_images/3884015124___2094103208___12.png,0,0.6606268286705017,257.31425285339355,301.31428241729736,310.4628324508667,355.5371284484863
/kaggle/temp/sagittal_all_images/3884015124___2094103208___12.png,0,0.036957159638404846,265.9018039703369,193.12726259231567,325.9999990463257,253.22542190551758
/kaggle/temp/sagittal_all_images/3884015124___2094103208___12.png,1,0.006267516408115625,419.997501373291,209.49625968933105,474.25060272216797,266.2506341934204
/kaggle/temp/sagittal_all_images/3884015124___2094103208___12.png,8,0.00051851955,248.0,742.0,309.0,806.0
/kaggle/temp/sagittal_all_images/3884015124___2094103208___12.png,1,0.0003785337,373.0,313.0,457.0,372.0
/kaggle/temp/sagittal_all_images/3884015124___2094103208___12.png,0,0.00011840692,279.0,306.0,334.0,359.0
/kaggle/temp/sagittal_all_images/3884015124___2094103208___12.png,6,7.5316945e-05,533.0,623.0,614.0,721.0
/kaggle/temp/sagittal_all_images/3884015124___2094103208___12.png,0,7.2604175e-05,247.00000000000003,186.0,308.0,244.0
/kaggle/temp/sagittal_all_images/3884015124___2094103208___12.png,4,6.754555e-05,252.99999999999997,511.00000000000006,310.0,570.0
/kaggle/temp/sagittal_all_images/3884015124___2094103208___12.png,0,6.188625e-05,500.0,46.0,547.0,100.0
/kaggle/temp/sagittal_all_images/3884015124___2094103208___12.png,8,6.13394e-05,166.0,73.0,236.0,151.0
/kaggle/temp/sagittal_all_images/3884015124___2094103208___12.png,1,5.606397e-05,426.0,112.99999999999999,475.0,160.0
/kaggle/temp/sagittal_all_images/3884015124___2094103208___12.png,4,5.5008557e-05,530.0,567.0,614.0,670.0
/kaggle/temp/sagittal_all_images/3884015124___2094103208___12.png,1,5.1845975e-05,380.0,657.0,725.0,791.0
/kaggle/temp/sagittal_all_images/3884015124___2094103208___12.png,4,5.067218e-05,532.0,518.0,615.0,618.0
/kaggle/temp/sagittal_all_images/3884015124___3271180253___12.png,7,0.8217894434928894,351.4990568161011,546.999979019165,399.5009422302246,598.0018615722656
/kaggle/temp/sagittal_all_images/3884015124___3271180253___12.png,9,0.8156000375747681,370.4911231994629,617.9644584655762,417.5089359283447,666.4910793304443
/kaggle/temp/sagittal_all_images/3884015124___3271180253___12.png,5,0.8098652362823486,353.0038833618164,461.9999885559082,401.0000228881836,512.9961013793945
/kaggle/temp/sagittal_all_images/3884015124___3271180253___12.png,3,0.7959880828857422,357.99291133880615,371.99997901916504,405.9999942779541,421.5106010437012
/kaggle/temp/sagittal_all_images/3884015124___3271180253___12.png,1,0.7947713136672974,374.9823570251465,282.9911708831787,421.4955806732178,332.00881481170654
/kaggle/temp/sagittal_all_images/3884015124___3271180253___12.png,6,0.7522726655006409,223.51951599121094,577.4934768676758,270.0000047683716,625.9739875793457
/kaggle/temp/sagittal_all_images/3884015124___3271180253___12.png,4,0.7408901453018188,212.9128932952881,468.4346675872803,261.47820949554443,518.521785736084
/kaggle/temp/sagittal_all_images/3884015124___3271180253___12.png,8,0.7103872895240784,251.98497772216797,677.4962425231934,299.4887351989746,726.9999980926514
/kaggle/temp/sagittal_all_images/3884015124___3271180253___12.png,2,0.7103304862976074,222.52895832061768,368.52896213531494,271.49035930633545,418.9806938171387
/kaggle/temp/sagittal_all_images/3884015124___3271180253___12.png,0,0.6916004419326782,234.05377864837646,274.05378818511963,281.9999933242798,323.4865427017212
/kaggle/temp/sagittal_all_images/3884015124___3271180253___12.png,0,0.2202928215265274,243.02010536193848,176.04022026062012,296.99997901916504,230.0100564956665
/kaggle/temp/sagittal_all_images/3884015124___3271180253___12.png,1,0.0016842620680108666,376.3139486312866,187.57671117782593,430.4744243621826,244.4744110107422
/kaggle/temp/sagittal_all_images/3884015124___3271180253___12.png,8,0.0005249526,227.99999999999997,676.0,281.0,733.0
/kaggle/temp/sagittal_all_images/3884015124___3271180253___12.png,6,0.00022548622,491.0,560.0,556.0,631.0
/kaggle/temp/sagittal_all_images/3884015124___3271180253___12.png,6,0.0001828821,508.0,543.0,596.0,652.0
/kaggle/temp/sagittal_all_images/3884015124___3271180253___12.png,6,0.00011045886,206.0,588.0,254.0,642.0
/kaggle/temp/sagittal_all_images/3884015124___3271180253___12.png,4,0.00010459804,484.0,518.0,557.0,604.0
/kaggle/temp/sagittal_all_images/3884015124___3271180253___12.png,0,0.00010384359,442.0,35.0,490.00000000000006,86.0
/kaggle/temp/sagittal_all_images/3884015124___3271180253___12.png,9,9.91102e-05,537.0,721.0,616.0,767.0
/kaggle/temp/sagittal_all_images/3884015124___3271180253___12.png,7,8.7050185e-05,298.0,545.0,390.0,608.0
/kaggle/temp/sagittal_all_images/3884015124___3271180253___12.png,0,8.420833e-05,252.0,278.0,299.0,327.0
/kaggle/temp/sagittal_all_images/3884015124___3271180253___12.png,5,7.73579e-05,0.0,0.0,250.0,743.0
/kaggle/temp/sagittal_all_images/3884015124___3271180253___12.png,4,5.5487817e-05,484.99999999999994,474.0,558.0,560.0
/kaggle/temp/sagittal_all_images/3915658415___1270884287___11.png,7,0.82161945104599,253.49791049957275,388.4979486465454,291.9999837875366,428.00002098083496
/kaggle/temp/sagittal_all_images/3915658415___1270884287___11.png,5,0.81642085313797,259.4974994659424,320.4974889755249,297.5024938583374,359.5025062561035
/kaggle/temp/sagittal_all_images/3915658415___1270884287___11.png,1,0.8118809461593628,289.0000343322754,185.50807237625122,328.4919500350952,225.0
/kaggle/temp/sagittal_all_images/3915658415___1270884287___11.png,9,0.8082724809646606,259.48760509490967,451.4875888824463,297.5123882293701,490.5123710632324
/kaggle/temp/sagittal_all_images/3915658415___1270884287___11.png,3,0.7949506044387817,275.9943962097168,253.49719524383545,314.50278759002686,293.5028076171875
/kaggle/temp/sagittal_all_images/3915658415___1270884287___11.png,2,0.7438302040100098,168.0063009262085,239.50157165527344,205.50158023834229,277.4984359741211
/kaggle/temp/sagittal_all_images/3915658415___1270884287___11.png,6,0.7385213971138,151.99276208877563,400.49638748168945,189.5036220550537,438.50364685058594
/kaggle/temp/sagittal_all_images/3915658415___1270884287___11.png,4,0.7334728837013245,157.49080181121826,320.99997997283936,194.99999284744263,359.0184211730957
/kaggle/temp/sagittal_all_images/3915658415___1270884287___11.png,0,0.7216635942459106,184.98384952545166,169.9838399887085,223.50807189941406,209.00001525878906
/kaggle/temp/sagittal_all_images/3915658415___1270884287___11.png,8,0.687379777431488,155.51713705062866,486.5171432495117,192.48287677764893,524.4828701019287
/kaggle/temp/sagittal_all_images/3915658415___1270884287___11.png,8,0.000393397525,161.0,476.0,193.0,509.99999999999994
/kaggle/temp/sagittal_all_images/3915658415___1270884287___11.png,8,0.000177687775,129.0,482.0,176.0,529.0
/kaggle/temp/sagittal_all_images/3915658415___1270884287___11.png,2,9.7369005e-05,172.0,290.0,200.99999999999997,316.0
/kaggle/temp/sagittal_all_images/3915658415___1270884287___11.png,9,6.935229e-05,238.0,461.00000000000006,268.0,496.0
/kaggle/temp/sagittal_all_images/3915658415___1270884287___11.png,2,6.7659085e-05,184.0,239.0,218.00000000000003,275.0
/kaggle/temp/sagittal_all_images/3915658415___1270884287___11.png,8,5.6794595e-05,141.0,492.0,184.0,534.0
/kaggle/temp/sagittal_all_images/3915658415___1270884287___11.png,0,5.663216e-05,199.0,172.0,241.0,213.0
/kaggle/temp/sagittal_all_images/3915658415___2292254466___11.png,5,0.7987470030784607,200.49514770507812,252.4951696395874,229.99999523162842,282.50484466552734
/kaggle/temp/sagittal_all_images/3915658415___2292254466___11.png,7,0.7942215204238892,195.49803733825684,309.4980478286743,225.99999904632568,339.99998569488525
/kaggle/temp/sagittal_all_images/3915658415___2292254466___11.png,3,0.7751880884170532,213.4955883026123,196.49560451507568,244.0000057220459,227.50439643859863
/kaggle/temp/sagittal_all_images/3915658415___2292254466___11.png,9,0.7713600397109985,199.93888139724731,362.40830421447754,229.99999523162842,392.4694299697876
/kaggle/temp/sagittal_all_images/3915658415___2292254466___11.png,1,0.7504067420959473,226.50387287139893,140.51162004470825,256.49611949920654,170.9999918937683
